country,coub,fborn,sex,edu_lfs,edu_cen,age_lfs,age_cen,number,reg_oecd_2000,reg_oecd_2010,reg_regions
AUS,ABW,1,1,2,2,1,2,3,0,0,SCAC
AUS,ABW,1,1,2,2,2,7,4,0,0,SCAC
AUS,ABW,1,1,2,2,2,9,3,0,0,SCAC
AUS,ABW,1,1,3,3,2,7,3,0,0,SCAC
AUS,ABW,1,1,3,3,2,8,3,0,0,SCAC
AUS,ABW,1,1,3,3,2,10,3,0,0,SCAC
AUS,ABW,1,2,2,2,2,6,3,0,0,SCAC
AUS,ABW,1,2,2,2,2,9,3,0,0,SCAC
AUS,ABW,1,2,3,3,2,8,5,0,0,SCAC
AUS,AFG,1,1,1,1,1,1,487,0,0,ASIA
AUS,AFG,1,1,1,1,1,2,208,0,0,ASIA
AUS,AFG,1,1,1,1,2,3,284,0,0,ASIA
AUS,AFG,1,1,1,1,2,4,197,0,0,ASIA
AUS,AFG,1,1,1,1,2,5,156,0,0,ASIA
AUS,AFG,1,1,1,1,2,6,117,0,0,ASIA
AUS,AFG,1,1,1,1,2,7,59,0,0,ASIA
AUS,AFG,1,1,1,1,2,8,35,0,0,ASIA
AUS,AFG,1,1,1,1,2,9,15,0,0,ASIA
AUS,AFG,1,1,1,1,2,10,13,0,0,ASIA
AUS,AFG,1,1,1,1,3,11,7,0,0,ASIA
AUS,AFG,1,1,1,1,3,12,22,0,0,ASIA
AUS,AFG,1,1,2,2,1,1,441,0,0,ASIA
AUS,AFG,1,1,2,2,1,2,550,0,0,ASIA
AUS,AFG,1,1,2,2,2,3,450,0,0,ASIA
AUS,AFG,1,1,2,2,2,4,341,0,0,ASIA
AUS,AFG,1,1,2,2,2,5,240,0,0,ASIA
AUS,AFG,1,1,2,2,2,6,243,0,0,ASIA
AUS,AFG,1,1,2,2,2,7,173,0,0,ASIA
AUS,AFG,1,1,2,2,2,8,129,0,0,ASIA
AUS,AFG,1,1,2,2,2,9,87,0,0,ASIA
AUS,AFG,1,1,2,2,2,10,55,0,0,ASIA
AUS,AFG,1,1,2,2,3,11,18,0,0,ASIA
AUS,AFG,1,1,2,2,3,12,50,0,0,ASIA
AUS,AFG,1,1,3,3,1,1,3,0,0,ASIA
AUS,AFG,1,1,3,3,1,2,99,0,0,ASIA
AUS,AFG,1,1,3,3,2,3,156,0,0,ASIA
AUS,AFG,1,1,3,3,2,4,159,0,0,ASIA
AUS,AFG,1,1,3,3,2,5,141,0,0,ASIA
AUS,AFG,1,1,3,3,2,6,157,0,0,ASIA
AUS,AFG,1,1,3,3,2,7,197,0,0,ASIA
AUS,AFG,1,1,3,3,2,8,133,0,0,ASIA
AUS,AFG,1,1,3,3,2,9,112,0,0,ASIA
AUS,AFG,1,1,3,3,2,10,74,0,0,ASIA
AUS,AFG,1,1,3,3,3,11,38,0,0,ASIA
AUS,AFG,1,1,3,3,3,12,31,0,0,ASIA
AUS,AFG,1,1,3,4,2,3,3,0,0,ASIA
AUS,AFG,1,1,3,4,2,5,4,0,0,ASIA
AUS,AFG,1,1,3,4,2,7,5,0,0,ASIA
AUS,AFG,1,1,3,4,2,8,6,0,0,ASIA
AUS,AFG,1,1,3,4,2,9,7,0,0,ASIA
AUS,AFG,1,1,3,4,2,10,3,0,0,ASIA
AUS,AFG,1,1,3,4,3,11,5,0,0,ASIA
AUS,AFG,1,1,3,4,3,12,4,0,0,ASIA
AUS,AFG,1,1,99,99,1,1,190,0,0,ASIA
AUS,AFG,1,1,99,99,1,2,257,0,0,ASIA
AUS,AFG,1,1,99,99,2,3,350,0,0,ASIA
AUS,AFG,1,1,99,99,2,4,280,0,0,ASIA
AUS,AFG,1,1,99,99,2,5,244,0,0,ASIA
AUS,AFG,1,1,99,99,2,6,221,0,0,ASIA
AUS,AFG,1,1,99,99,2,7,169,0,0,ASIA
AUS,AFG,1,1,99,99,2,8,98,0,0,ASIA
AUS,AFG,1,1,99,99,2,9,52,0,0,ASIA
AUS,AFG,1,1,99,99,2,10,35,0,0,ASIA
AUS,AFG,1,1,99,99,3,11,22,0,0,ASIA
AUS,AFG,1,1,99,99,3,12,39,0,0,ASIA
AUS,AFG,1,2,1,1,1,1,375,0,0,ASIA
AUS,AFG,1,2,1,1,1,2,179,0,0,ASIA
AUS,AFG,1,2,1,1,2,3,168,0,0,ASIA
AUS,AFG,1,2,1,1,2,4,148,0,0,ASIA
AUS,AFG,1,2,1,1,2,5,69,0,0,ASIA
AUS,AFG,1,2,1,1,2,6,71,0,0,ASIA
AUS,AFG,1,2,1,1,2,7,67,0,0,ASIA
AUS,AFG,1,2,1,1,2,8,40,0,0,ASIA
AUS,AFG,1,2,1,1,2,9,26,0,0,ASIA
AUS,AFG,1,2,1,1,2,10,22,0,0,ASIA
AUS,AFG,1,2,1,1,3,11,26,0,0,ASIA
AUS,AFG,1,2,1,1,3,12,30,0,0,ASIA
AUS,AFG,1,2,2,2,1,1,388,0,0,ASIA
AUS,AFG,1,2,2,2,1,2,451,0,0,ASIA
AUS,AFG,1,2,2,2,2,3,304,0,0,ASIA
AUS,AFG,1,2,2,2,2,4,261,0,0,ASIA
AUS,AFG,1,2,2,2,2,5,245,0,0,ASIA
AUS,AFG,1,2,2,2,2,6,217,0,0,ASIA
AUS,AFG,1,2,2,2,2,7,148,0,0,ASIA
AUS,AFG,1,2,2,2,2,8,123,0,0,ASIA
AUS,AFG,1,2,2,2,2,9,62,0,0,ASIA
AUS,AFG,1,2,2,2,2,10,36,0,0,ASIA
AUS,AFG,1,2,2,2,3,11,15,0,0,ASIA
AUS,AFG,1,2,2,2,3,12,19,0,0,ASIA
AUS,AFG,1,2,3,3,1,1,8,0,0,ASIA
AUS,AFG,1,2,3,3,1,2,134,0,0,ASIA
AUS,AFG,1,2,3,3,2,3,169,0,0,ASIA
AUS,AFG,1,2,3,3,2,4,130,0,0,ASIA
AUS,AFG,1,2,3,3,2,5,120,0,0,ASIA
AUS,AFG,1,2,3,3,2,6,151,0,0,ASIA
AUS,AFG,1,2,3,3,2,7,139,0,0,ASIA
AUS,AFG,1,2,3,3,2,8,97,0,0,ASIA
AUS,AFG,1,2,3,3,2,9,40,0,0,ASIA
AUS,AFG,1,2,3,3,2,10,21,0,0,ASIA
AUS,AFG,1,2,3,3,3,11,5,0,0,ASIA
AUS,AFG,1,2,3,3,3,12,4,0,0,ASIA
AUS,AFG,1,2,3,4,2,5,6,0,0,ASIA
AUS,AFG,1,2,3,4,2,6,6,0,0,ASIA
AUS,AFG,1,2,3,4,2,10,3,0,0,ASIA
AUS,AFG,1,2,99,99,1,1,141,0,0,ASIA
AUS,AFG,1,2,99,99,1,2,197,0,0,ASIA
AUS,AFG,1,2,99,99,2,3,209,0,0,ASIA
AUS,AFG,1,2,99,99,2,4,288,0,0,ASIA
AUS,AFG,1,2,99,99,2,5,247,0,0,ASIA
AUS,AFG,1,2,99,99,2,6,228,0,0,ASIA
AUS,AFG,1,2,99,99,2,7,156,0,0,ASIA
AUS,AFG,1,2,99,99,2,8,117,0,0,ASIA
AUS,AFG,1,2,99,99,2,9,97,0,0,ASIA
AUS,AFG,1,2,99,99,2,10,54,0,0,ASIA
AUS,AFG,1,2,99,99,3,11,58,0,0,ASIA
AUS,AFG,1,2,99,99,3,12,123,0,0,ASIA
AUS,AGO,1,1,1,1,2,4,4,0,0,AFRI
AUS,AGO,1,1,1,1,2,5,8,0,0,AFRI
AUS,AGO,1,1,1,1,2,6,8,0,0,AFRI
AUS,AGO,1,1,1,1,2,7,11,0,0,AFRI
AUS,AGO,1,1,1,1,2,8,3,0,0,AFRI
AUS,AGO,1,1,1,1,3,12,3,0,0,AFRI
AUS,AGO,1,1,2,2,1,1,4,0,0,AFRI
AUS,AGO,1,1,2,2,2,4,16,0,0,AFRI
AUS,AGO,1,1,2,2,2,5,10,0,0,AFRI
AUS,AGO,1,1,2,2,2,6,15,0,0,AFRI
AUS,AGO,1,1,2,2,2,7,16,0,0,AFRI
AUS,AGO,1,1,2,2,2,8,8,0,0,AFRI
AUS,AGO,1,1,2,2,2,9,4,0,0,AFRI
AUS,AGO,1,1,2,2,3,11,4,0,0,AFRI
AUS,AGO,1,1,3,3,2,3,4,0,0,AFRI
AUS,AGO,1,1,3,3,2,4,12,0,0,AFRI
AUS,AGO,1,1,3,3,2,5,16,0,0,AFRI
AUS,AGO,1,1,3,3,2,6,13,0,0,AFRI
AUS,AGO,1,1,3,3,2,7,8,0,0,AFRI
AUS,AGO,1,1,3,3,2,8,10,0,0,AFRI
AUS,AGO,1,1,3,3,2,9,6,0,0,AFRI
AUS,AGO,1,1,99,99,2,6,4,0,0,AFRI
AUS,AGO,1,1,99,99,2,7,5,0,0,AFRI
AUS,AGO,1,1,99,99,2,8,3,0,0,AFRI
AUS,AGO,1,2,1,1,2,4,6,0,0,AFRI
AUS,AGO,1,2,1,1,2,5,8,0,0,AFRI
AUS,AGO,1,2,1,1,2,6,6,0,0,AFRI
AUS,AGO,1,2,1,1,2,7,9,0,0,AFRI
AUS,AGO,1,2,1,1,2,8,6,0,0,AFRI
AUS,AGO,1,2,1,1,2,9,4,0,0,AFRI
AUS,AGO,1,2,1,1,2,10,3,0,0,AFRI
AUS,AGO,1,2,2,2,1,2,9,0,0,AFRI
AUS,AGO,1,2,2,2,2,4,19,0,0,AFRI
AUS,AGO,1,2,2,2,2,5,10,0,0,AFRI
AUS,AGO,1,2,2,2,2,6,11,0,0,AFRI
AUS,AGO,1,2,2,2,2,7,10,0,0,AFRI
AUS,AGO,1,2,2,2,2,8,3,0,0,AFRI
AUS,AGO,1,2,2,2,2,9,6,0,0,AFRI
AUS,AGO,1,2,2,2,3,12,3,0,0,AFRI
AUS,AGO,1,2,3,3,1,2,4,0,0,AFRI
AUS,AGO,1,2,3,3,2,3,4,0,0,AFRI
AUS,AGO,1,2,3,3,2,4,21,0,0,AFRI
AUS,AGO,1,2,3,3,2,5,13,0,0,AFRI
AUS,AGO,1,2,3,3,2,6,8,0,0,AFRI
AUS,AGO,1,2,3,3,2,7,8,0,0,AFRI
AUS,AGO,1,2,3,3,2,8,8,0,0,AFRI
AUS,AGO,1,2,3,3,2,9,3,0,0,AFRI
AUS,AGO,1,2,99,99,2,4,3,0,0,AFRI
AUS,AGO,1,2,99,99,2,6,4,0,0,AFRI
AUS,AGO,1,2,99,99,2,7,5,0,0,AFRI
AUS,AGO,1,2,99,99,2,8,3,0,0,AFRI
AUS,ALB,1,1,1,1,1,1,27,0,0,EURO
AUS,ALB,1,1,1,1,1,2,21,0,0,EURO
AUS,ALB,1,1,1,1,2,3,28,0,0,EURO
AUS,ALB,1,1,1,1,2,4,16,0,0,EURO
AUS,ALB,1,1,1,1,2,5,14,0,0,EURO
AUS,ALB,1,1,1,1,2,6,15,0,0,EURO
AUS,ALB,1,1,1,1,2,7,13,0,0,EURO
AUS,ALB,1,1,1,1,2,8,26,0,0,EURO
AUS,ALB,1,1,1,1,2,9,20,0,0,EURO
AUS,ALB,1,1,1,1,2,10,9,0,0,EURO
AUS,ALB,1,1,1,1,3,11,13,0,0,EURO
AUS,ALB,1,1,1,1,3,12,71,0,0,EURO
AUS,ALB,1,1,2,2,1,1,33,0,0,EURO
AUS,ALB,1,1,2,2,1,2,44,0,0,EURO
AUS,ALB,1,1,2,2,2,3,40,0,0,EURO
AUS,ALB,1,1,2,2,2,4,65,0,0,EURO
AUS,ALB,1,1,2,2,2,5,34,0,0,EURO
AUS,ALB,1,1,2,2,2,6,46,0,0,EURO
AUS,ALB,1,1,2,2,2,7,39,0,0,EURO
AUS,ALB,1,1,2,2,2,8,39,0,0,EURO
AUS,ALB,1,1,2,2,2,9,24,0,0,EURO
AUS,ALB,1,1,2,2,2,10,12,0,0,EURO
AUS,ALB,1,1,2,2,3,11,11,0,0,EURO
AUS,ALB,1,1,2,2,3,12,26,0,0,EURO
AUS,ALB,1,1,3,3,1,2,7,0,0,EURO
AUS,ALB,1,1,3,3,2,3,11,0,0,EURO
AUS,ALB,1,1,3,3,2,4,7,0,0,EURO
AUS,ALB,1,1,3,3,2,5,21,0,0,EURO
AUS,ALB,1,1,3,3,2,6,11,0,0,EURO
AUS,ALB,1,1,3,3,2,7,6,0,0,EURO
AUS,ALB,1,1,3,3,2,8,8,0,0,EURO
AUS,ALB,1,1,3,3,2,9,7,0,0,EURO
AUS,ALB,1,1,3,3,2,10,3,0,0,EURO
AUS,ALB,1,1,3,3,3,11,5,0,0,EURO
AUS,ALB,1,1,3,3,3,12,7,0,0,EURO
AUS,ALB,1,1,3,4,2,6,3,0,0,EURO
AUS,ALB,1,1,99,99,1,1,6,0,0,EURO
AUS,ALB,1,1,99,99,1,2,14,0,0,EURO
AUS,ALB,1,1,99,99,2,3,14,0,0,EURO
AUS,ALB,1,1,99,99,2,4,4,0,0,EURO
AUS,ALB,1,1,99,99,2,5,19,0,0,EURO
AUS,ALB,1,1,99,99,2,6,17,0,0,EURO
AUS,ALB,1,1,99,99,2,7,22,0,0,EURO
AUS,ALB,1,1,99,99,2,8,18,0,0,EURO
AUS,ALB,1,1,99,99,2,9,9,0,0,EURO
AUS,ALB,1,1,99,99,2,10,10,0,0,EURO
AUS,ALB,1,1,99,99,3,11,10,0,0,EURO
AUS,ALB,1,1,99,99,3,12,43,0,0,EURO
AUS,ALB,1,2,1,1,1,1,32,0,0,EURO
AUS,ALB,1,2,1,1,1,2,20,0,0,EURO
AUS,ALB,1,2,1,1,2,3,21,0,0,EURO
AUS,ALB,1,2,1,1,2,4,14,0,0,EURO
AUS,ALB,1,2,1,1,2,5,16,0,0,EURO
AUS,ALB,1,2,1,1,2,6,19,0,0,EURO
AUS,ALB,1,2,1,1,2,7,26,0,0,EURO
AUS,ALB,1,2,1,1,2,8,17,0,0,EURO
AUS,ALB,1,2,1,1,2,9,16,0,0,EURO
AUS,ALB,1,2,1,1,2,10,6,0,0,EURO
AUS,ALB,1,2,1,1,3,11,18,0,0,EURO
AUS,ALB,1,2,1,1,3,12,44,0,0,EURO
AUS,ALB,1,2,2,2,1,1,36,0,0,EURO
AUS,ALB,1,2,2,2,1,2,65,0,0,EURO
AUS,ALB,1,2,2,2,2,3,47,0,0,EURO
AUS,ALB,1,2,2,2,2,4,45,0,0,EURO
AUS,ALB,1,2,2,2,2,5,33,0,0,EURO
AUS,ALB,1,2,2,2,2,6,37,0,0,EURO
AUS,ALB,1,2,2,2,2,7,34,0,0,EURO
AUS,ALB,1,2,2,2,2,8,31,0,0,EURO
AUS,ALB,1,2,2,2,2,9,13,0,0,EURO
AUS,ALB,1,2,2,2,2,10,3,0,0,EURO
AUS,ALB,1,2,2,2,3,11,3,0,0,EURO
AUS,ALB,1,2,3,3,1,2,8,0,0,EURO
AUS,ALB,1,2,3,3,2,3,29,0,0,EURO
AUS,ALB,1,2,3,3,2,4,23,0,0,EURO
AUS,ALB,1,2,3,3,2,5,23,0,0,EURO
AUS,ALB,1,2,3,3,2,6,12,0,0,EURO
AUS,ALB,1,2,3,3,2,7,9,0,0,EURO
AUS,ALB,1,2,3,3,2,8,6,0,0,EURO
AUS,ALB,1,2,3,3,2,9,6,0,0,EURO
AUS,ALB,1,2,3,3,3,12,7,0,0,EURO
AUS,ALB,1,2,99,99,1,1,11,0,0,EURO
AUS,ALB,1,2,99,99,1,2,14,0,0,EURO
AUS,ALB,1,2,99,99,2,3,16,0,0,EURO
AUS,ALB,1,2,99,99,2,4,17,0,0,EURO
AUS,ALB,1,2,99,99,2,5,13,0,0,EURO
AUS,ALB,1,2,99,99,2,6,17,0,0,EURO
AUS,ALB,1,2,99,99,2,7,19,0,0,EURO
AUS,ALB,1,2,99,99,2,8,16,0,0,EURO
AUS,ALB,1,2,99,99,2,9,6,0,0,EURO
AUS,ALB,1,2,99,99,2,10,7,0,0,EURO
AUS,ALB,1,2,99,99,3,11,8,0,0,EURO
AUS,ALB,1,2,99,99,3,12,49,0,0,EURO
AUS,AND,1,1,3,3,2,6,3,0,0,EURO
AUS,AND,1,2,3,4,2,7,3,0,0,EURO
AUS,ANT,1,1,1,1,2,6,3,0,0,SCAC
AUS,ANT,1,1,2,2,1,1,3,0,0,SCAC
AUS,ANT,1,1,2,2,1,2,3,0,0,SCAC
AUS,ANT,1,1,2,2,2,5,3,0,0,SCAC
AUS,ANT,1,1,2,2,2,7,3,0,0,SCAC
AUS,ANT,1,1,2,2,2,8,7,0,0,SCAC
AUS,ANT,1,1,2,2,2,10,3,0,0,SCAC
AUS,ANT,1,1,3,3,2,4,4,0,0,SCAC
AUS,ANT,1,1,3,3,2,6,5,0,0,SCAC
AUS,ANT,1,1,3,3,2,8,3,0,0,SCAC
AUS,ANT,1,1,3,3,2,9,3,0,0,SCAC
AUS,ANT,1,1,3,3,2,10,8,0,0,SCAC
AUS,ANT,1,1,3,3,3,11,3,0,0,SCAC
AUS,ANT,1,1,3,4,2,9,3,0,0,SCAC
AUS,ANT,1,1,99,99,2,6,3,0,0,SCAC
AUS,ANT,1,2,1,1,3,11,3,0,0,SCAC
AUS,ANT,1,2,2,2,1,2,4,0,0,SCAC
AUS,ANT,1,2,2,2,2,3,3,0,0,SCAC
AUS,ANT,1,2,2,2,2,7,8,0,0,SCAC
AUS,ANT,1,2,2,2,2,8,5,0,0,SCAC
AUS,ANT,1,2,2,2,2,9,7,0,0,SCAC
AUS,ANT,1,2,3,3,2,3,3,0,0,SCAC
AUS,ANT,1,2,3,3,2,4,4,0,0,SCAC
AUS,ANT,1,2,3,3,2,5,3,0,0,SCAC
AUS,ANT,1,2,3,3,2,6,5,0,0,SCAC
AUS,ANT,1,2,3,3,2,8,3,0,0,SCAC
AUS,ANT,1,2,3,3,2,9,6,0,0,SCAC
AUS,ANT,1,2,3,3,3,11,3,0,0,SCAC
AUS,ANT,1,2,3,3,3,12,7,0,0,SCAC
AUS,ANT,1,2,3,4,2,6,3,0,0,SCAC
AUS,ANT,1,2,3,4,2,8,4,0,0,SCAC
AUS,ANT,1,2,99,99,2,5,3,0,0,SCAC
AUS,ANT,1,2,99,99,2,7,4,0,0,SCAC
AUS,ANT,1,2,99,99,2,9,3,0,0,SCAC
AUS,ANT,1,2,99,99,2,10,4,0,0,SCAC
AUS,ARE,1,1,1,1,1,1,48,0,0,ASIA
AUS,ARE,1,1,1,1,1,2,4,0,0,ASIA
AUS,ARE,1,1,1,1,2,3,7,0,0,ASIA
AUS,ARE,1,1,1,1,2,5,3,0,0,ASIA
AUS,ARE,1,1,2,2,1,1,185,0,0,ASIA
AUS,ARE,1,1,2,2,1,2,266,0,0,ASIA
AUS,ARE,1,1,2,2,2,3,54,0,0,ASIA
AUS,ARE,1,1,2,2,2,4,22,0,0,ASIA
AUS,ARE,1,1,2,2,2,5,3,0,0,ASIA
AUS,ARE,1,1,2,2,2,6,3,0,0,ASIA
AUS,ARE,1,1,2,2,2,8,3,0,0,ASIA
AUS,ARE,1,1,2,2,2,9,3,0,0,ASIA
AUS,ARE,1,1,3,3,1,1,3,0,0,ASIA
AUS,ARE,1,1,3,3,1,2,143,0,0,ASIA
AUS,ARE,1,1,3,3,2,3,145,0,0,ASIA
AUS,ARE,1,1,3,3,2,4,48,0,0,ASIA
AUS,ARE,1,1,3,3,2,5,13,0,0,ASIA
AUS,ARE,1,1,3,3,2,6,3,0,0,ASIA
AUS,ARE,1,1,3,3,2,9,3,0,0,ASIA
AUS,ARE,1,1,3,3,2,10,3,0,0,ASIA
AUS,ARE,1,1,3,4,2,6,3,0,0,ASIA
AUS,ARE,1,1,99,99,1,1,45,0,0,ASIA
AUS,ARE,1,1,99,99,1,2,42,0,0,ASIA
AUS,ARE,1,1,99,99,2,3,22,0,0,ASIA
AUS,ARE,1,1,99,99,2,4,6,0,0,ASIA
AUS,ARE,1,2,1,1,1,1,45,0,0,ASIA
AUS,ARE,1,2,1,1,1,2,3,0,0,ASIA
AUS,ARE,1,2,1,1,2,3,3,0,0,ASIA
AUS,ARE,1,2,1,1,2,4,7,0,0,ASIA
AUS,ARE,1,2,1,1,2,9,3,0,0,ASIA
AUS,ARE,1,2,2,2,1,1,138,0,0,ASIA
AUS,ARE,1,2,2,2,1,2,122,0,0,ASIA
AUS,ARE,1,2,2,2,2,3,39,0,0,ASIA
AUS,ARE,1,2,2,2,2,4,11,0,0,ASIA
AUS,ARE,1,2,2,2,3,11,3,0,0,ASIA
AUS,ARE,1,2,3,3,1,1,5,0,0,ASIA
AUS,ARE,1,2,3,3,1,2,102,0,0,ASIA
AUS,ARE,1,2,3,3,2,3,112,0,0,ASIA
AUS,ARE,1,2,3,3,2,4,28,0,0,ASIA
AUS,ARE,1,2,3,3,2,5,14,0,0,ASIA
AUS,ARE,1,2,3,3,2,6,6,0,0,ASIA
AUS,ARE,1,2,3,4,2,3,3,0,0,ASIA
AUS,ARE,1,2,3,4,2,4,3,0,0,ASIA
AUS,ARE,1,2,99,99,1,1,17,0,0,ASIA
AUS,ARE,1,2,99,99,1,2,10,0,0,ASIA
AUS,ARE,1,2,99,99,2,3,3,0,0,ASIA
AUS,ARE,1,2,99,99,2,4,6,0,0,ASIA
AUS,ARE,1,2,99,99,2,9,3,0,0,ASIA
AUS,ARG,1,1,1,1,1,1,38,0,0,SCAC
AUS,ARG,1,1,1,1,1,2,16,0,0,SCAC
AUS,ARG,1,1,1,1,2,3,25,0,0,SCAC
AUS,ARG,1,1,1,1,2,4,50,0,0,SCAC
AUS,ARG,1,1,1,1,2,5,67,0,0,SCAC
AUS,ARG,1,1,1,1,2,6,75,0,0,SCAC
AUS,ARG,1,1,1,1,2,7,75,0,0,SCAC
AUS,ARG,1,1,1,1,2,8,76,0,0,SCAC
AUS,ARG,1,1,1,1,2,9,95,0,0,SCAC
AUS,ARG,1,1,1,1,2,10,85,0,0,SCAC
AUS,ARG,1,1,1,1,3,11,82,0,0,SCAC
AUS,ARG,1,1,1,1,3,12,91,0,0,SCAC
AUS,ARG,1,1,2,2,1,1,76,0,0,SCAC
AUS,ARG,1,1,2,2,1,2,151,0,0,SCAC
AUS,ARG,1,1,2,2,2,3,162,0,0,SCAC
AUS,ARG,1,1,2,2,2,4,293,0,0,SCAC
AUS,ARG,1,1,2,2,2,5,279,0,0,SCAC
AUS,ARG,1,1,2,2,2,6,270,0,0,SCAC
AUS,ARG,1,1,2,2,2,7,191,0,0,SCAC
AUS,ARG,1,1,2,2,2,8,223,0,0,SCAC
AUS,ARG,1,1,2,2,2,9,311,0,0,SCAC
AUS,ARG,1,1,2,2,2,10,256,0,0,SCAC
AUS,ARG,1,1,2,2,3,11,137,0,0,SCAC
AUS,ARG,1,1,2,2,3,12,109,0,0,SCAC
AUS,ARG,1,1,3,3,1,2,51,0,0,SCAC
AUS,ARG,1,1,3,3,2,3,133,0,0,SCAC
AUS,ARG,1,1,3,3,2,4,260,0,0,SCAC
AUS,ARG,1,1,3,3,2,5,241,0,0,SCAC
AUS,ARG,1,1,3,3,2,6,187,0,0,SCAC
AUS,ARG,1,1,3,3,2,7,167,0,0,SCAC
AUS,ARG,1,1,3,3,2,8,129,0,0,SCAC
AUS,ARG,1,1,3,3,2,9,114,0,0,SCAC
AUS,ARG,1,1,3,3,2,10,57,0,0,SCAC
AUS,ARG,1,1,3,3,3,11,35,0,0,SCAC
AUS,ARG,1,1,3,3,3,12,32,0,0,SCAC
AUS,ARG,1,1,3,4,2,3,3,0,0,SCAC
AUS,ARG,1,1,3,4,2,4,11,0,0,SCAC
AUS,ARG,1,1,3,4,2,5,5,0,0,SCAC
AUS,ARG,1,1,3,4,2,6,8,0,0,SCAC
AUS,ARG,1,1,3,4,2,7,9,0,0,SCAC
AUS,ARG,1,1,3,4,2,8,5,0,0,SCAC
AUS,ARG,1,1,3,4,2,9,3,0,0,SCAC
AUS,ARG,1,1,3,4,2,10,3,0,0,SCAC
AUS,ARG,1,1,3,4,3,11,3,0,0,SCAC
AUS,ARG,1,1,3,4,3,12,3,0,0,SCAC
AUS,ARG,1,1,99,99,1,1,12,0,0,SCAC
AUS,ARG,1,1,99,99,1,2,24,0,0,SCAC
AUS,ARG,1,1,99,99,2,3,37,0,0,SCAC
AUS,ARG,1,1,99,99,2,4,36,0,0,SCAC
AUS,ARG,1,1,99,99,2,5,43,0,0,SCAC
AUS,ARG,1,1,99,99,2,6,40,0,0,SCAC
AUS,ARG,1,1,99,99,2,7,43,0,0,SCAC
AUS,ARG,1,1,99,99,2,8,56,0,0,SCAC
AUS,ARG,1,1,99,99,2,9,80,0,0,SCAC
AUS,ARG,1,1,99,99,2,10,79,0,0,SCAC
AUS,ARG,1,1,99,99,3,11,62,0,0,SCAC
AUS,ARG,1,1,99,99,3,12,68,0,0,SCAC
AUS,ARG,1,2,1,1,1,1,29,0,0,SCAC
AUS,ARG,1,2,1,1,1,2,14,0,0,SCAC
AUS,ARG,1,2,1,1,2,3,25,0,0,SCAC
AUS,ARG,1,2,1,1,2,4,30,0,0,SCAC
AUS,ARG,1,2,1,1,2,5,76,0,0,SCAC
AUS,ARG,1,2,1,1,2,6,83,0,0,SCAC
AUS,ARG,1,2,1,1,2,7,87,0,0,SCAC
AUS,ARG,1,2,1,1,2,8,124,0,0,SCAC
AUS,ARG,1,2,1,1,2,9,179,0,0,SCAC
AUS,ARG,1,2,1,1,2,10,150,0,0,SCAC
AUS,ARG,1,2,1,1,3,11,115,0,0,SCAC
AUS,ARG,1,2,1,1,3,12,175,0,0,SCAC
AUS,ARG,1,2,2,2,1,1,67,0,0,SCAC
AUS,ARG,1,2,2,2,1,2,157,0,0,SCAC
AUS,ARG,1,2,2,2,2,3,168,0,0,SCAC
AUS,ARG,1,2,2,2,2,4,240,0,0,SCAC
AUS,ARG,1,2,2,2,2,5,214,0,0,SCAC
AUS,ARG,1,2,2,2,2,6,200,0,0,SCAC
AUS,ARG,1,2,2,2,2,7,190,0,0,SCAC
AUS,ARG,1,2,2,2,2,8,225,0,0,SCAC
AUS,ARG,1,2,2,2,2,9,200,0,0,SCAC
AUS,ARG,1,2,2,2,2,10,141,0,0,SCAC
AUS,ARG,1,2,2,2,3,11,94,0,0,SCAC
AUS,ARG,1,2,2,2,3,12,97,0,0,SCAC
AUS,ARG,1,2,3,3,1,2,61,0,0,SCAC
AUS,ARG,1,2,3,3,2,3,213,0,0,SCAC
AUS,ARG,1,2,3,3,2,4,358,0,0,SCAC
AUS,ARG,1,2,3,3,2,5,318,0,0,SCAC
AUS,ARG,1,2,3,3,2,6,228,0,0,SCAC
AUS,ARG,1,2,3,3,2,7,188,0,0,SCAC
AUS,ARG,1,2,3,3,2,8,158,0,0,SCAC
AUS,ARG,1,2,3,3,2,9,162,0,0,SCAC
AUS,ARG,1,2,3,3,2,10,64,0,0,SCAC
AUS,ARG,1,2,3,3,3,11,44,0,0,SCAC
AUS,ARG,1,2,3,3,3,12,39,0,0,SCAC
AUS,ARG,1,2,3,4,2,4,15,0,0,SCAC
AUS,ARG,1,2,3,4,2,5,7,0,0,SCAC
AUS,ARG,1,2,3,4,2,6,7,0,0,SCAC
AUS,ARG,1,2,3,4,2,7,10,0,0,SCAC
AUS,ARG,1,2,3,4,2,8,5,0,0,SCAC
AUS,ARG,1,2,3,4,2,9,5,0,0,SCAC
AUS,ARG,1,2,3,4,2,10,6,0,0,SCAC
AUS,ARG,1,2,3,4,3,12,3,0,0,SCAC
AUS,ARG,1,2,99,99,1,1,15,0,0,SCAC
AUS,ARG,1,2,99,99,1,2,9,0,0,SCAC
AUS,ARG,1,2,99,99,2,3,18,0,0,SCAC
AUS,ARG,1,2,99,99,2,4,47,0,0,SCAC
AUS,ARG,1,2,99,99,2,5,58,0,0,SCAC
AUS,ARG,1,2,99,99,2,6,49,0,0,SCAC
AUS,ARG,1,2,99,99,2,7,58,0,0,SCAC
AUS,ARG,1,2,99,99,2,8,83,0,0,SCAC
